_id,_uuid,timestamp,just_booted,reset_reason,uptime,fw_version,modem_fw_version,rsrp,_timestamp,rpc,_ack_timestamp,_ack_status,response_time_seconds
147905,351901930025949,2025-05-19 14:59:26.203042,t,16.0,548978541.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147904,351901930025949,2025-05-19 14:57:31.963155,t,16.0,548864288.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−80,,,,,
147898,351901930025949,2025-05-19 14:43:53.763229,t,16.0,548045998.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147894,351901930025949,2025-05-19 14:35:58.841604,t,16.0,547571139.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147892,351901930025949,2025-05-19 14:34:02.947867,t,16.0,547455164.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147866,351901930025949,2025-05-19 14:06:33.039854,t,16.0,545805196.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147858,351901930025949,2025-05-19 13:57:34.317066,t,16.0,545266461.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147850,351901930025949,2025-05-19 13:47:34.203345,t,16.0,544666396.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147845,351901930025949,2025-05-19 13:39:56.762302,t,16.0,544208943.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147844,351901930025949,2025-05-19 13:38:01.403342,t,16.0,544093571.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147842,351901930025949,2025-05-19 13:36:46.523664,t,16.0,544018696.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147834,351901930025949,2025-05-19 13:24:11.104084,t,16.0,543263183.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147827,351901930025949,2025-05-19 13:16:54.604010,t,16.0,542826703.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147824,351901930025949,2025-05-19 13:12:56.612852,t,16.0,542588732.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147820,351901930025949,2025-05-19 13:07:42.336127,t,16.0,542274356.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147814,351901930025949,2025-05-19 12:59:04.070007,t,16.0,541756116.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147803,351901930025949,2025-05-19 12:46:27.436323,t,16.0,540999435.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147792,351901930025949,2025-05-19 12:24:30.204337,t,16.0,539682241.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147785,351901930025949,2025-05-19 12:15:36.078348,t,16.0,539148019.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147768,351901930025949,2025-05-19 11:52:18.212042,t,16.0,537750181.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147763,351901930025949,2025-05-19 11:46:02.201825,t,16.0,537374171.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147759,351901930025949,2025-05-19 11:39:25.106597,t,16.0,536976998.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147758,351901930025949,2025-05-19 11:36:47.587854,t,16.0,536819466.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147750,351901930025949,2025-05-19 11:28:50.536117,t,16.0,536342467.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147748,351901930025949,2025-05-19 11:26:35.109692,t,16.0,536206970.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147747,351901930025949,2025-05-19 11:23:39.887387,t,16.0,536031814.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147739,351901930025949,2025-05-19 11:11:24.439313,t,16.0,535296349.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147733,351901930025949,2025-05-19 11:01:26.793802,t,16.0,534698642.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147724,351901930025949,2025-05-19 10:52:08.597627,t,16.0,534140475.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147705,351901930025949,2025-05-19 10:15:45.962389,t,16.0,531957765.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147676,351901930025949,2025-05-19 09:36:23.959928,t,16.0,529595685.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147673,351901930025949,2025-05-19 09:34:08.200494,t,16.0,529459928.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147672,351901930025949,2025-05-19 09:32:09.728162,t,16.0,529341448.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147667,351901930025949,2025-05-19 09:25:52.555025,t,16.0,528964198.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147628,351901930025949,2025-05-19 08:33:50.868108,t,16.0,525842404.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147603,351901930025949,2025-05-19 08:11:10.529012,t,16.0,524482097.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147594,351901930025949,2025-05-19 07:54:13.117828,t,16.0,523464578.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147589,351901930025949,2025-05-19 07:47:37.325381,t,16.0,523068853.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147587,351901930025949,2025-05-19 07:45:42.361819,t,16.0,522953885.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147555,351901930025949,2025-05-19 07:10:23.030753,t,16.0,520834413.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147540,351901930025949,2025-05-19 06:50:23.807060,t,16.0,519635224.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
147530,351901930025949,2025-05-19 06:37:46.951016,t,16.0,518878273.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147523,351901930025949,2025-05-19 06:29:28.837131,t,16.0,518380227.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147507,351901930025949,2025-05-19 06:07:10.046891,t,16.0,517041372.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147500,351901930025949,2025-05-19 05:54:55.159254,t,16.0,516306470.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147494,351901930025949,2025-05-19 05:46:59.010112,t,16.0,515830325.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147492,351901930025949,2025-05-19 05:42:24.083925,t,16.0,515555300.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147469,351901930025949,2025-05-19 05:12:24.074285,t,16.0,513755235.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147468,351901930025949,2025-05-19 05:10:07.116992,t,16.0,513618291.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147460,351901930025949,2025-05-19 04:56:10.679202,t,16.0,512781892.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147456,351901930025949,2025-05-19 04:49:15.319654,t,16.0,512366517.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147451,351901930025949,2025-05-19 04:46:40.868696,t,16.0,512211983.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147443,351901930025949,2025-05-19 04:30:41.729001,t,16.0,511252874.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147438,351901930025949,2025-05-19 04:20:42.308621,t,16.0,510653391.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147433,351901930025949,2025-05-19 04:17:06.152425,t,16.0,510437215.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147428,351901930025949,2025-05-19 04:06:50.307227,t,16.0,509821355.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147425,351901930025949,2025-05-19 04:00:35.426312,t,16.0,509446459.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147420,351901930025949,2025-05-19 03:56:18.779357,t,16.0,509189808.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147389,351901930025949,2025-05-19 02:49:56.544492,t,16.0,505207450.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147370,351901930025949,2025-05-19 02:00:31.661513,t,16.0,502242469.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147369,351901930025949,2025-05-19 01:58:55.660278,t,16.0,502146456.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147366,351901930025949,2025-05-19 01:57:37.398919,t,16.0,502068274.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147326,351901930025949,2025-05-19 00:45:32.920892,t,16.0,497743643.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147321,351901930025949,2025-05-19 00:39:13.404469,t,16.0,497364127.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147312,351901930025949,2025-05-19 00:25:34.623266,t,16.0,496545250.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
147305,351901930025949,2025-05-19 00:15:38.039619,t,16.0,495948706.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147295,351901930025949,2025-05-19 00:04:39.263229,t,16.0,495289848.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147288,351901930025949,2025-05-18 23:57:40.941977,t,16.0,494871527.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147274,351901930025949,2025-05-18 23:21:40.599054,t,16.0,492711168.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147266,351901930025949,2025-05-18 23:14:03.315385,t,16.0,492253869.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147242,351901930025949,2025-05-18 22:47:44.539543,t,16.0,490674982.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147235,351901930025949,2025-05-18 22:39:49.563777,t,16.0,490200054.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147228,351901930025949,2025-05-18 22:25:13.095405,t,16.0,489323493.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147223,351901930025949,2025-05-18 22:20:18.461013,t,16.0,489028851.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147207,351901930025949,2025-05-18 21:52:41.648909,t,16.0,487372060.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147199,351901930025949,2025-05-18 21:31:05.319677,t,16.0,486075644.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147183,351901930025949,2025-05-18 21:06:26.946853,t,16.0,484597203.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147176,351901930025949,2025-05-18 20:57:52.146070,t,16.0,484082373.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147157,351901930025949,2025-05-18 20:40:13.511734,t,16.0,483023719.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147153,351901930025949,2025-05-18 20:29:38.226987,t,16.0,482388405.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147147,351901930025949,2025-05-18 20:12:58.143152,t,16.0,481388301.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147124,351901930025949,2025-05-18 19:49:39.104618,t,16.0,479989204.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147114,351901930025949,2025-05-18 19:31:39.085013,t,16.0,478909221.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147112,351901930025949,2025-05-18 19:30:25.030149,t,16.0,478835110.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147090,351901930025949,2025-05-18 18:59:43.916922,t,16.0,476993921.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81,,,,,
147088,351901930025949,2025-05-18 18:53:06.625133,t,16.0,476596632.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147087,351901930025949,2025-05-18 18:50:11.295623,t,16.0,476421274.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147079,351901930025949,2025-05-18 18:37:13.088110,t,16.0,475643113.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147078,351901930025949,2025-05-18 18:36:17.985641,t,16.0,475587968.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147074,351901930025949,2025-05-18 18:28:23.298616,t,16.0,475113217.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
147043,351901930025949,2025-05-18 17:50:42.867826,t,16.0,472852734.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147037,351901930025949,2025-05-18 17:44:25.401876,t,16.0,472475338.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147030,351901930025949,2025-05-18 17:38:30.630973,t,16.0,472120498.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147025,351901930025949,2025-05-18 17:33:14.633144,t,16.0,471804470.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
147021,351901930025949,2025-05-18 17:30:17.589775,t,16.0,471627437.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147019,351901930025949,2025-05-18 17:26:59.510853,t,16.0,471429345.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147018,351901930025949,2025-05-18 17:25:44.472370,t,16.0,471354297.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
147011,351901930025949,2025-05-18 17:21:48.361367,t,16.0,471118257.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146993,351901930025949,2025-05-18 17:02:11.987057,t,16.0,469941758.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146977,351901930025949,2025-05-18 16:41:14.146248,t,16.0,468683904.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146971,351901930025949,2025-05-18 16:37:17.109383,t,16.0,468446854.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146966,351901930025949,2025-05-18 16:32:39.166930,t,16.0,468168963.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146941,351901930025949,2025-05-18 15:51:38.950902,t,16.0,465708609.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146938,351901930025949,2025-05-18 15:46:01.561830,t,16.0,465371279.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146936,351901930025949,2025-05-18 15:44:43.591695,t,16.0,465293235.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146931,351901930025949,2025-05-18 15:41:08.393981,t,16.0,465078050.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146928,351901930025949,2025-05-18 15:37:33.042416,t,16.0,464862667.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146924,351901930025949,2025-05-18 15:32:57.666123,t,16.0,464587287.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146921,351901930025949,2025-05-18 15:28:22.835618,t,16.0,464312530.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146915,351901930025949,2025-05-18 15:23:53.233101,t,16.0,464042913.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146913,351901930025949,2025-05-18 15:19:17.345076,t,16.0,463766941.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146906,351901930025949,2025-05-18 15:05:19.904585,t,16.0,462929492.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146888,351901930025949,2025-05-18 14:32:19.104862,t,16.0,460948611.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146852,351901930025949,2025-05-18 13:34:41.882950,t,16.0,457491346.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146845,351901930025949,2025-05-18 13:26:26.624529,t,16.0,456996028.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146842,351901930025949,2025-05-18 13:22:29.584879,t,16.0,456758969.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146839,351901930025949,2025-05-18 13:16:55.261764,t,16.0,456424644.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146833,351901930025949,2025-05-18 13:10:59.029617,t,16.0,456068398.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146826,351901930025949,2025-05-18 12:59:23.079161,t,16.0,455372477.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146799,351901930025949,2025-05-18 12:20:23.265287,t,16.0,453032524.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146773,351901930025949,2025-05-18 12:00:05.744850,t,16.0,451814964.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146765,351901930025949,2025-05-18 11:53:11.164354,t,16.0,451400455.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146761,351901930025949,2025-05-18 11:49:36.679288,t,16.0,451185962.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146755,351901930025949,2025-05-18 11:40:01.320805,t,16.0,450610581.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146743,351901930025949,2025-05-18 11:26:25.027230,t,16.0,449794196.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146741,351901930025949,2025-05-18 11:24:10.440976,t,16.0,449659672.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146725,351901930025949,2025-05-18 11:01:33.719891,t,16.0,448302917.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146702,351901930025949,2025-05-18 10:39:17.241975,t,16.0,446966378.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146673,351901930025949,2025-05-18 09:50:34.790910,t,16.0,444043772.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146662,351901930025949,2025-05-18 09:36:16.517873,t,16.0,443185481.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146661,351901930025949,2025-05-18 09:32:21.983913,t,16.0,442950928.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146659,351901930025949,2025-05-18 09:30:05.883866,t,16.0,442814888.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146657,351901930025949,2025-05-18 09:27:51.906563,t,16.0,442680853.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146652,351901930025949,2025-05-18 09:20:57.835642,t,16.0,442266752.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146644,351901930025949,2025-05-18 09:12:00.468448,t,16.0,441729359.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146638,351901930025949,2025-05-18 09:04:03.321986,t,16.0,441252274.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146627,351901930025949,2025-05-18 08:47:46.949746,t,16.0,440275827.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146610,351901930025949,2025-05-18 08:26:29.081592,t,16.0,438997987.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146583,351901930025949,2025-05-18 07:54:29.243562,t,16.0,437078080.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146582,351901930025949,2025-05-18 07:52:52.609984,t,16.0,436981428.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146568,351901930025949,2025-05-18 07:31:34.320742,t,16.0,435703029.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79,,,,,
146561,351901930025949,2025-05-18 07:15:35.808430,t,16.0,434744568.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78,,,,,
146523,351901930025949,2025-05-18 06:19:15.428780,t,16.0,431364006.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146519,351901930025949,2025-05-18 06:14:20.151599,t,16.0,431068712.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146515,351901930025949,2025-05-18 06:07:40.876122,t,16.0,430669436.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146507,351901930025949,2025-05-18 05:47:40.125696,t,16.0,429468707.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146505,351901930025949,2025-05-18 05:45:42.361620,t,16.0,429350947.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146499,351901930025949,2025-05-18 05:40:04.525389,t,16.0,429013111.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146491,351901930025949,2025-05-18 05:23:08.366009,t,16.0,427996905.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146469,351901930025949,2025-05-18 04:43:27.433464,t,16.0,425615834.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146457,351901930025949,2025-05-18 04:11:27.717655,t,16.0,423696124.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146435,351901930025949,2025-05-18 03:17:46.765904,t,16.0,420475008.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146424,351901930025949,2025-05-18 03:03:09.478855,t,16.0,419597760.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146422,351901930025949,2025-05-18 03:00:33.566005,t,16.0,419441839.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146412,351901930025949,2025-05-18 02:44:35.590168,t,16.0,418483761.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146401,351901930025949,2025-05-18 02:23:18.067671,t,16.0,417206199.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146395,351901930025949,2025-05-18 02:16:02.038045,t,16.0,416770225.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146354,351901930025949,2025-05-18 01:10:40.117529,t,16.0,412848192.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146344,351901930025949,2025-05-18 00:49:02.034128,t,16.0,411550068.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146323,351901930025949,2025-05-18 00:08:19.593232,t,16.0,409107483.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146315,351901930025949,2025-05-17 23:58:22.309007,t,16.0,408510179.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146312,351901930025949,2025-05-17 23:52:25.826461,t,16.0,408153686.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146297,351901930025949,2025-05-17 23:29:29.023080,t,16.0,406776839.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146294,351901930025949,2025-05-17 23:24:33.505265,t,16.0,406481322.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146293,351901930025949,2025-05-17 23:19:18.997050,t,16.0,406166849.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75,,,,,
146291,351901930025949,2025-05-17 23:17:24.680930,t,16.0,406052526.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146288,351901930025949,2025-05-17 23:15:29.988024,t,16.0,405937768.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76,,,,,
146269,351901930025949,2025-05-17 22:41:09.186819,t,16.0,403876920.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
146262,351901930025949,2025-05-17 22:35:12.871192,t,16.0,403520586.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77,,,,,
