_id,_uuid,timestamp,just_booted,reset_reason,uptime,fw_version,modem_fw_version,rsrp,_timestamp,rpc,_ack_timestamp,_ack_status,response_time_seconds
195545,359746167128144,2025-08-08 05:45:53.853869,t,16.0,810261482.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
195538,359746167128144,2025-08-08 05:40:13.587731,t,16.0,809921154.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195534,359746167128144,2025-08-08 05:28:53.494928,t,16.0,809241130.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195530,359746167128144,2025-08-08 05:15:34.944344,t,16.0,808442524.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
195524,359746167128144,2025-08-08 04:57:49.599651,t,16.0,807377141.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
195514,359746167128144,2025-08-08 04:35:30.656409,t,16.0,806038211.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195511,359746167128144,2025-08-08 04:32:35.055831,t,16.0,805862450.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195496,359746167128144,2025-08-08 04:08:11.166513,t,16.0,804398703.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195495,359746167128144,2025-08-08 04:06:38.035479,t,16.0,804305480.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195494,359746167128144,2025-08-08 04:04:36.712517,t,16.0,804184173.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195490,359746167128144,2025-08-08 03:58:39.109103,t,16.0,803826591.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195484,359746167128144,2025-08-08 03:46:58.771300,t,16.0,803126268.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195482,359746167128144,2025-08-08 03:45:03.438501,t,16.0,803010836.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195476,359746167128144,2025-08-08 03:20:58.696576,t,16.0,801566156.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195475,359746167128144,2025-08-08 03:19:39.751710,t,16.0,801487138.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195472,359746167128144,2025-08-08 03:14:26.130337,t,16.0,801173566.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195471,359746167128144,2025-08-08 03:08:05.358963,t,16.0,800792714.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
195468,359746167128144,2025-08-08 03:01:48.229908,t,16.0,800415593.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195466,359746167128144,2025-08-08 03:00:30.067847,t,16.0,800337467.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195461,359746167128144,2025-08-08 02:44:17.837692,t,16.0,799365200.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195459,359746167128144,2025-08-08 02:42:23.597905,t,16.0,799250913.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195458,359746167128144,2025-08-08 02:40:41.360126,t,16.0,799148668.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195457,359746167128144,2025-08-08 02:37:03.487693,t,16.0,798930873.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195455,359746167128144,2025-08-08 02:34:46.158472,t,16.0,798793470.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195453,359746167128144,2025-08-08 02:31:29.997897,t,16.0,798597290.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
195449,359746167128144,2025-08-08 02:11:30.637664,t,16.0,797397950.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195442,359746167128144,2025-08-08 02:03:00.548383,t,16.0,796887811.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195440,359746167128144,2025-08-08 01:51:01.911393,t,16.0,796169199.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195437,359746167128144,2025-08-08 01:35:26.148138,t,16.0,795233386.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195433,359746167128144,2025-08-08 01:27:47.914952,t,16.0,794775121.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195430,359746167128144,2025-08-08 01:22:51.323948,t,16.0,794478584.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195428,359746167128144,2025-08-08 01:09:32.759760,t,16.0,793679995.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195425,359746167128144,2025-08-08 01:01:09.665743,t,16.0,793176820.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195421,359746167128144,2025-08-08 00:54:51.592086,t,16.0,792798739.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195418,359746167128144,2025-08-08 00:38:13.986994,t,16.0,791801104.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195416,359746167128144,2025-08-08 00:30:58.643129,t,16.0,791365752.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195414,359746167128144,2025-08-08 00:22:36.871023,t,16.0,790863966.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195408,359746167128144,2025-08-08 00:07:40.236109,t,16.0,789967296.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195404,359746167128144,2025-08-07 23:56:20.602544,t,16.0,789287719.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195389,359746167128144,2025-08-07 23:17:54.046039,t,16.0,786981103.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195383,359746167128144,2025-08-07 22:59:31.117844,t,16.0,785878069.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195379,359746167128144,2025-08-07 22:54:14.452088,t,16.0,785561410.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195378,359746167128144,2025-08-07 22:51:58.319411,t,16.0,785425263.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195372,359746167128144,2025-08-07 22:37:35.917671,t,16.0,784562861.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195368,359746167128144,2025-08-07 22:29:35.080394,t,16.0,784082010.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195365,359746167128144,2025-08-07 22:22:40.919415,t,16.0,783667828.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195358,359746167128144,2025-08-07 22:11:02.085412,t,16.0,782969004.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195354,359746167128144,2025-08-07 22:06:40.469493,t,16.0,782707317.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195348,359746167128144,2025-08-07 21:54:03.704025,t,16.0,781950580.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195347,359746167128144,2025-08-07 21:51:23.749852,t,16.0,781790636.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195338,359746167128144,2025-08-07 21:37:03.836340,t,16.0,780930662.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195332,359746167128144,2025-08-07 21:21:39.674813,t,16.0,780006464.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
195329,359746167128144,2025-08-07 21:18:58.793401,t,16.0,779845587.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195327,359746167128144,2025-08-07 21:15:18.068373,t,16.0,779624862.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195325,359746167128144,2025-08-07 21:10:41.496498,t,16.0,779348294.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195310,359746167128144,2025-08-07 20:45:17.432193,t,16.0,777824162.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195308,359746167128144,2025-08-07 20:41:21.737091,t,16.0,777588477.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195307,359746167128144,2025-08-07 20:36:41.891339,t,16.0,777308665.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195301,359746167128144,2025-08-07 20:26:44.279207,t,16.0,776711063.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195297,359746167128144,2025-08-07 20:19:10.205645,t,16.0,776256977.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195296,359746167128144,2025-08-07 20:18:16.543786,t,16.0,776203244.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195293,359746167128144,2025-08-07 20:15:00.363926,t,16.0,776007130.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195290,359746167128144,2025-08-07 20:10:43.281504,t,16.0,775749954.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195286,359746167128144,2025-08-07 20:04:06.209596,t,16.0,775352926.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195278,359746167128144,2025-08-07 19:49:16.126266,t,16.0,774462814.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195275,359746167128144,2025-08-07 19:47:39.011341,t,16.0,774365716.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195272,359746167128144,2025-08-07 19:42:20.462561,t,16.0,774047139.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195265,359746167128144,2025-08-07 19:31:02.388074,t,16.0,773369029.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195264,359746167128144,2025-08-07 19:30:08.116377,t,16.0,773314812.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195258,359746167128144,2025-08-07 19:19:29.685496,t,16.0,772676275.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195251,359746167128144,2025-08-07 19:05:48.555656,t,16.0,771855168.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195248,359746167128144,2025-08-07 19:01:09.512793,t,16.0,771576101.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195247,359746167128144,2025-08-07 18:59:34.523390,t,16.0,771481174.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195238,359746167128144,2025-08-07 18:50:16.042777,t,16.0,770922619.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195237,359746167128144,2025-08-07 18:46:41.680754,t,16.0,770708234.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195234,359746167128144,2025-08-07 18:43:03.719518,t,16.0,770490302.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195229,359746167128144,2025-08-07 18:34:05.836061,t,16.0,769952373.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195223,359746167128144,2025-08-07 18:27:26.047784,t,16.0,769552597.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195211,359746167128144,2025-08-07 18:17:07.593313,t,16.0,768934110.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195203,359746167128144,2025-08-07 18:09:24.943021,t,16.0,768471498.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195198,359746167128144,2025-08-07 18:01:46.614778,t,16.0,768013135.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195193,359746167128144,2025-08-07 17:55:07.085421,t,16.0,767613547.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195183,359746167128144,2025-08-07 17:38:10.086392,t,16.0,766596540.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195181,359746167128144,2025-08-07 17:36:31.600998,t,16.0,766498042.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
195180,359746167128144,2025-08-07 17:35:35.421830,t,16.0,766441844.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195168,359746167128144,2025-08-07 17:12:19.325633,t,16.0,765045797.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195163,359746167128144,2025-08-07 17:08:27.250590,t,16.0,764813713.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195148,359746167128144,2025-08-07 16:47:47.168683,t,16.0,763573525.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195131,359746167128144,2025-08-07 16:28:49.353787,t,16.0,762435709.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195124,359746167128144,2025-08-07 16:20:09.194560,t,16.0,761915504.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195116,359746167128144,2025-08-07 16:09:32.880047,t,16.0,761279194.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87,,,,,
195108,359746167128144,2025-08-07 15:58:15.932885,t,16.0,760602191.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87,,,,,
195099,359746167128144,2025-08-07 15:41:16.295410,t,16.0,759582621.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85,,,,,
195090,359746167128144,2025-08-07 15:30:40.231690,t,16.0,758946461.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86,,,,,
195058,359746167128144,2025-08-07 14:52:29.560747,t,16.0,756655660.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195052,359746167128144,2025-08-07 14:40:52.083336,t,16.0,755958257.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
195041,359746167128144,2025-08-07 14:25:48.943274,t,16.0,755055091.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195039,359746167128144,2025-08-07 14:22:49.365078,t,16.0,754875519.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195037,359746167128144,2025-08-07 14:19:52.383628,t,16.0,754698579.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195035,359746167128144,2025-08-07 14:16:17.910393,t,16.0,754484025.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195030,359746167128144,2025-08-07 14:12:20.882360,t,16.0,754247019.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
195026,359746167128144,2025-08-07 14:02:43.673018,t,16.0,753669772.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195019,359746167128144,2025-08-07 13:48:22.399834,t,16.0,752808474.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195011,359746167128144,2025-08-07 13:37:06.403121,t,16.0,752132485.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
195002,359746167128144,2025-08-07 13:27:04.921865,t,16.0,751531022.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
195001,359746167128144,2025-08-07 13:25:50.944785,t,16.0,751457000.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194959,359746167128144,2025-08-07 12:45:03.747730,t,16.0,749009746.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194957,359746167128144,2025-08-07 12:39:05.354998,t,16.0,748651375.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194956,359746167128144,2025-08-07 12:37:29.248158,t,16.0,748555233.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194951,359746167128144,2025-08-07 12:28:34.221844,t,16.0,748020209.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
194950,359746167128144,2025-08-07 12:27:17.983666,t,16.0,747943957.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
194949,359746167128144,2025-08-07 12:25:23.811010,t,16.0,747829784.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194946,359746167128144,2025-08-07 12:23:50.699104,t,16.0,747736718.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194926,359746167128144,2025-08-07 11:51:19.590301,t,16.0,745785498.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194925,359746167128144,2025-08-07 11:47:12.228448,t,16.0,745538157.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194924,359746167128144,2025-08-07 11:45:40.016601,t,16.0,745445884.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194919,359746167128144,2025-08-07 11:37:40.112693,t,16.0,744965962.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194912,359746167128144,2025-08-07 11:31:19.369168,t,16.0,744585263.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194894,359746167128144,2025-08-07 11:08:33.491880,t,16.0,743219368.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194891,359746167128144,2025-08-07 11:04:00.878224,t,16.0,742946701.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194887,359746167128144,2025-08-07 10:55:06.209670,t,16.0,742412067.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194886,359746167128144,2025-08-07 10:53:32.030938,t,16.0,742317841.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194877,359746167128144,2025-08-07 10:37:56.855448,t,16.0,741382637.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194875,359746167128144,2025-08-07 10:36:43.263869,t,16.0,741309095.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194873,359746167128144,2025-08-07 10:34:21.574289,t,16.0,741167387.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194871,359746167128144,2025-08-07 10:27:38.401163,t,16.0,740764206.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194868,359746167128144,2025-08-07 10:24:36.539973,t,16.0,740582300.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194858,359746167128144,2025-08-07 10:03:49.004685,t,16.0,739334780.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194857,359746167128144,2025-08-07 09:59:54.079560,t,16.0,739099795.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194851,359746167128144,2025-08-07 09:50:57.406056,t,16.0,738563203.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194847,359746167128144,2025-08-07 09:48:03.765749,t,16.0,738389474.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194841,359746167128144,2025-08-07 09:41:21.203908,t,16.0,737986916.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194838,359746167128144,2025-08-07 09:31:51.920433,t,16.0,737417627.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194833,359746167128144,2025-08-07 09:25:50.209582,t,16.0,737055951.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194830,359746167128144,2025-08-07 09:21:09.190981,t,16.0,736774866.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194829,359746167128144,2025-08-07 09:20:14.935620,t,16.0,736720643.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194817,359746167128144,2025-08-07 09:02:23.097160,t,16.0,735648760.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194806,359746167128144,2025-08-07 08:39:22.303261,t,16.0,734267921.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194805,359746167128144,2025-08-07 08:35:25.525405,t,16.0,734031130.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194803,359746167128144,2025-08-07 08:29:29.578930,t,16.0,733675232.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194791,359746167128144,2025-08-07 08:16:52.485668,t,16.0,732918046.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−95,,,,,
194787,359746167128144,2025-08-07 08:12:15.806474,t,16.0,732641408.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194775,359746167128144,2025-08-07 07:58:09.046113,t,16.0,731794610.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194774,359746167128144,2025-08-07 07:56:14.616112,t,16.0,731680166.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194765,359746167128144,2025-08-07 07:46:15.494664,t,16.0,731081044.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
194753,359746167128144,2025-08-07 07:25:17.592955,t,16.0,729823072.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194752,359746167128144,2025-08-07 07:24:22.772488,t,16.0,729768294.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194749,359746167128144,2025-08-07 07:20:42.957969,t,16.0,729548448.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194743,359746167128144,2025-08-07 07:12:08.234968,t,16.0,729033710.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194737,359746167128144,2025-08-07 07:03:48.604217,t,16.0,728534121.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194736,359746167128144,2025-08-07 07:01:50.644532,t,16.0,728416123.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
194733,359746167128144,2025-08-07 06:50:29.672021,t,16.0,727735088.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194716,359746167128144,2025-08-07 06:13:45.522590,t,16.0,725530885.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194714,359746167128144,2025-08-07 06:09:48.863687,t,16.0,725294241.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94,,,,,
194711,359746167128144,2025-08-07 06:03:28.238579,t,16.0,724913589.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93,,,,,
194699,359746167128144,2025-08-07 05:42:07.763244,t,16.0,723633102.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194696,359746167128144,2025-08-07 05:37:29.382273,t,16.0,723354652.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92,,,,,
194693,359746167128144,2025-08-07 05:26:52.369029,t,16.0,722717670.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194684,359746167128144,2025-08-07 05:02:32.533601,t,16.0,721257855.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
194681,359746167128144,2025-08-07 04:58:18.700778,t,16.0,721003990.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194669,359746167128144,2025-08-07 04:24:14.640811,t,16.0,718959836.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90,,,,,
194654,359746167128144,2025-08-07 03:54:52.877323,t,16.0,717198001.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194628,359746167128144,2025-08-07 02:27:00.238565,t,16.0,711925226.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
194621,359746167128144,2025-08-07 02:10:30.628154,t,16.0,710935586.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87,,,,,
194614,359746167128144,2025-08-07 01:49:29.193407,t,16.0,709674129.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88,,,,,
194612,359746167128144,2025-08-07 01:46:14.931074,t,16.0,709479911.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194611,359746167128144,2025-08-07 01:42:51.483307,t,16.0,709276462.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89,,,,,
194596,359746167128144,2025-08-07 01:02:06.307656,t,16.0,706831206.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
194594,359746167128144,2025-08-07 00:54:11.729381,t,16.0,706356589.0,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91,,,,,
