  _id , _uuid ,date,time,just_booted, reset_reason,uptime,fw_version,modem_fw_version,rsrp
147758,351901930025949,2025-05-19,11:36:47.587854,t,16,536819466,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147750,351901930025949,2025-05-19,11:28:50.536117,t,16,536342467,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147748,351901930025949,2025-05-19,11:26:35.109692,t,16,536206970,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147747,351901930025949,2025-05-19,11:23:39.887387,t,16,536031814,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
147739,351901930025949,2025-05-19,11:11:24.439313,t,16,535296349,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147733,351901930025949,2025-05-19,11:01:26.793802,t,16,534698642,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
147724,351901930025949,2025-05-19,10:52:08.597627,t,16,534140475,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147705,351901930025949,2025-05-19,10:15:45.962389,t,16,531957765,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147676,351901930025949,2025-05-19,09:36:23.959928,t,16,529595685,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147673,351901930025949,2025-05-19,09:34:08.200494,t,16,529459928,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147672,351901930025949,2025-05-19,09:32:09.728162,t,16,529341448,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147667,351901930025949,2025-05-19,09:25:52.555025,t,16,528964198,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147628,351901930025949,2025-05-19,08:33:50.868108,t,16,525842404,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147603,351901930025949,2025-05-19,08:11:10.529012,t,16,524482097,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147594,351901930025949,2025-05-19,07:54:13.117828,t,16,523464578,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147589,351901930025949,2025-05-19,07:47:37.325381,t,16,523068853,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147587,351901930025949,2025-05-19,07:45:42.361819,t,16,522953885,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147555,351901930025949,2025-05-19,07:10:23.030753,t,16,520834413,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147540,351901930025949,2025-05-19,06:50:23.80706,t,16,519635224,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
147530,351901930025949,2025-05-19,06:37:46.951016,t,16,518878273,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147523,351901930025949,2025-05-19,06:29:28.837131,t,16,518380227,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147507,351901930025949,2025-05-19,06:07:10.046891,t,16,517041372,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147500,351901930025949,2025-05-19,05:54:55.159254,t,16,516306470,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147494,351901930025949,2025-05-19,05:46:59.010112,t,16,515830325,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147492,351901930025949,2025-05-19,05:42:24.083925,t,16,515555300,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147469,351901930025949,2025-05-19,05:12:24.074285,t,16,513755235,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147468,351901930025949,2025-05-19,05:10:07.116992,t,16,513618291,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147460,351901930025949,2025-05-19,04:56:10.679202,t,16,512781892,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147456,351901930025949,2025-05-19,04:49:15.319654,t,16,512366517,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147451,351901930025949,2025-05-19,04:46:40.868696,t,16,512211983,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147443,351901930025949,2025-05-19,04:30:41.729001,t,16,511252874,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147438,351901930025949,2025-05-19,04:20:42.308621,t,16,510653391,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147433,351901930025949,2025-05-19,04:17:06.152425,t,16,510437215,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147428,351901930025949,2025-05-19,04:06:50.307227,t,16,509821355,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147425,351901930025949,2025-05-19,04:00:35.426312,t,16,509446459,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147420,351901930025949,2025-05-19,03:56:18.779357,t,16,509189808,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147389,351901930025949,2025-05-19,02:49:56.544492,t,16,505207450,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147370,351901930025949,2025-05-19,02:00:31.661513,t,16,502242469,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147369,351901930025949,2025-05-19,01:58:55.660278,t,16,502146456,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147366,351901930025949,2025-05-19,01:57:37.398919,t,16,502068274,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147326,351901930025949,2025-05-19,00:45:32.920892,t,16,497743643,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147321,351901930025949,2025-05-19,00:39:13.404469,t,16,497364127,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147312,351901930025949,2025-05-19,00:25:34.623266,t,16,496545250,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
147305,351901930025949,2025-05-19,00:15:38.039619,t,16,495948706,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147295,351901930025949,2025-05-19,00:04:39.263229,t,16,495289848,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147288,351901930025949,2025-05-18,23:57:40.941977,t,16,494871527,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147274,351901930025949,2025-05-18,23:21:40.599054,t,16,492711168,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147266,351901930025949,2025-05-18,23:14:03.315385,t,16,492253869,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147242,351901930025949,2025-05-18,22:47:44.539543,t,16,490674982,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147235,351901930025949,2025-05-18,22:39:49.563777,t,16,490200054,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147228,351901930025949,2025-05-18,22:25:13.095405,t,16,489323493,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147223,351901930025949,2025-05-18,22:20:18.461013,t,16,489028851,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147207,351901930025949,2025-05-18,21:52:41.648909,t,16,487372060,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147199,351901930025949,2025-05-18,21:31:05.319677,t,16,486075644,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147183,351901930025949,2025-05-18,21:06:26.946853,t,16,484597203,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147176,351901930025949,2025-05-18,20:57:52.14607,t,16,484082373,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147157,351901930025949,2025-05-18,20:40:13.511734,t,16,483023719,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147153,351901930025949,2025-05-18,20:29:38.226987,t,16,482388405,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147147,351901930025949,2025-05-18,20:12:58.143152,t,16,481388301,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147124,351901930025949,2025-05-18,19:49:39.104618,t,16,479989204,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147114,351901930025949,2025-05-18,19:31:39.085013,t,16,478909221,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147112,351901930025949,2025-05-18,19:30:25.030149,t,16,478835110,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147090,351901930025949,2025-05-18,18:59:43.916922,t,16,476993921,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81
147088,351901930025949,2025-05-18,18:53:06.625133,t,16,476596632,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147087,351901930025949,2025-05-18,18:50:11.295623,t,16,476421274,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147079,351901930025949,2025-05-18,18:37:13.08811,t,16,475643113,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147078,351901930025949,2025-05-18,18:36:17.985641,t,16,475587968,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147074,351901930025949,2025-05-18,18:28:23.298616,t,16,475113217,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
147043,351901930025949,2025-05-18,17:50:42.867826,t,16,472852734,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147037,351901930025949,2025-05-18,17:44:25.401876,t,16,472475338,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147030,351901930025949,2025-05-18,17:38:30.630973,t,16,472120498,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147025,351901930025949,2025-05-18,17:33:14.633144,t,16,471804470,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
147021,351901930025949,2025-05-18,17:30:17.589775,t,16,471627437,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
147019,351901930025949,2025-05-18,17:26:59.510853,t,16,471429345,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
147018,351901930025949,2025-05-18,17:25:44.47237,t,16,471354297,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
147011,351901930025949,2025-05-18,17:21:48.361367,t,16,471118257,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146993,351901930025949,2025-05-18,17:02:11.987057,t,16,469941758,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146977,351901930025949,2025-05-18,16:41:14.146248,t,16,468683904,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146971,351901930025949,2025-05-18,16:37:17.109383,t,16,468446854,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146966,351901930025949,2025-05-18,16:32:39.16693,t,16,468168963,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146941,351901930025949,2025-05-18,15:51:38.950902,t,16,465708609,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146938,351901930025949,2025-05-18,15:46:01.56183,t,16,465371279,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146936,351901930025949,2025-05-18,15:44:43.591695,t,16,465293235,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146931,351901930025949,2025-05-18,15:41:08.393981,t,16,465078050,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146928,351901930025949,2025-05-18,15:37:33.042416,t,16,464862667,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146924,351901930025949,2025-05-18,15:32:57.666123,t,16,464587287,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146921,351901930025949,2025-05-18,15:28:22.835618,t,16,464312530,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146915,351901930025949,2025-05-18,15:23:53.233101,t,16,464042913,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146913,351901930025949,2025-05-18,15:19:17.345076,t,16,463766941,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146906,351901930025949,2025-05-18,15:05:19.904585,t,16,462929492,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146888,351901930025949,2025-05-18,14:32:19.104862,t,16,460948611,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146852,351901930025949,2025-05-18,13:34:41.88295,t,16,457491346,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146845,351901930025949,2025-05-18,13:26:26.624529,t,16,456996028,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146842,351901930025949,2025-05-18,13:22:29.584879,t,16,456758969,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146839,351901930025949,2025-05-18,13:16:55.261764,t,16,456424644,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146833,351901930025949,2025-05-18,13:10:59.029617,t,16,456068398,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146826,351901930025949,2025-05-18,12:59:23.079161,t,16,455372477,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146799,351901930025949,2025-05-18,12:20:23.265287,t,16,453032524,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146773,351901930025949,2025-05-18,12:00:05.74485,t,16,451814964,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146765,351901930025949,2025-05-18,11:53:11.164354,t,16,451400455,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146761,351901930025949,2025-05-18,11:49:36.679288,t,16,451185962,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146755,351901930025949,2025-05-18,11:40:01.320805,t,16,450610581,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146743,351901930025949,2025-05-18,11:26:25.02723,t,16,449794196,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146741,351901930025949,2025-05-18,11:24:10.440976,t,16,449659672,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146725,351901930025949,2025-05-18,11:01:33.719891,t,16,448302917,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146702,351901930025949,2025-05-18,10:39:17.241975,t,16,446966378,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146673,351901930025949,2025-05-18,09:50:34.79091,t,16,444043772,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146662,351901930025949,2025-05-18,09:36:16.517873,t,16,443185481,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146661,351901930025949,2025-05-18,09:32:21.983913,t,16,442950928,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146659,351901930025949,2025-05-18,09:30:05.883866,t,16,442814888,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146657,351901930025949,2025-05-18,09:27:51.906563,t,16,442680853,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146652,351901930025949,2025-05-18,09:20:57.835642,t,16,442266752,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146644,351901930025949,2025-05-18,09:12:00.468448,t,16,441729359,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146638,351901930025949,2025-05-18,09:04:03.321986,t,16,441252274,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146627,351901930025949,2025-05-18,08:47:46.949746,t,16,440275827,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146610,351901930025949,2025-05-18,08:26:29.081592,t,16,438997987,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146583,351901930025949,2025-05-18,07:54:29.243562,t,16,437078080,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146582,351901930025949,2025-05-18,07:52:52.609984,t,16,436981428,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146568,351901930025949,2025-05-18,07:31:34.320742,t,16,435703029,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
146561,351901930025949,2025-05-18,07:15:35.80843,t,16,434744568,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146523,351901930025949,2025-05-18,06:19:15.42878,t,16,431364006,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146519,351901930025949,2025-05-18,06:14:20.151599,t,16,431068712,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146515,351901930025949,2025-05-18,06:07:40.876122,t,16,430669436,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146507,351901930025949,2025-05-18,05:47:40.125696,t,16,429468707,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146505,351901930025949,2025-05-18,05:45:42.36162,t,16,429350947,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146499,351901930025949,2025-05-18,05:40:04.525389,t,16,429013111,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146491,351901930025949,2025-05-18,05:23:08.366009,t,16,427996905,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146469,351901930025949,2025-05-18,04:43:27.433464,t,16,425615834,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146457,351901930025949,2025-05-18,04:11:27.717655,t,16,423696124,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146435,351901930025949,2025-05-18,03:17:46.765904,t,16,420475008,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146424,351901930025949,2025-05-18,03:03:09.478855,t,16,419597760,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146422,351901930025949,2025-05-18,03:00:33.566005,t,16,419441839,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146412,351901930025949,2025-05-18,02:44:35.590168,t,16,418483761,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146401,351901930025949,2025-05-18,02:23:18.067671,t,16,417206199,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146395,351901930025949,2025-05-18,02:16:02.038045,t,16,416770225,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146354,351901930025949,2025-05-18,01:10:40.117529,t,16,412848192,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146344,351901930025949,2025-05-18,00:49:02.034128,t,16,411550068,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146323,351901930025949,2025-05-18,00:08:19.593232,t,16,409107483,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146315,351901930025949,2025-05-17,23:58:22.309007,t,16,408510179,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146312,351901930025949,2025-05-17,23:52:25.826461,t,16,408153686,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146297,351901930025949,2025-05-17,23:29:29.02308,t,16,406776839,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146294,351901930025949,2025-05-17,23:24:33.505265,t,16,406481322,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146293,351901930025949,2025-05-17,23:19:18.99705,t,16,406166849,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
146291,351901930025949,2025-05-17,23:17:24.68093,t,16,406052526,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146288,351901930025949,2025-05-17,23:15:29.988024,t,16,405937768,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146269,351901930025949,2025-05-17,22:41:09.186819,t,16,403876920,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146262,351901930025949,2025-05-17,22:35:12.871192,t,16,403520586,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146259,351901930025949,2025-05-17,22:28:17.030326,t,16,403104717,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146252,351901930025949,2025-05-17,22:19:57.507066,t,16,402605179,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146229,351901930025949,2025-05-17,21:38:37.509481,t,16,400125117,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
146214,351901930025949,2025-05-17,21:14:39.647079,t,16,398687272,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146191,351901930025949,2025-05-17,20:43:20.224561,t,16,396807713,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146183,351901930025949,2025-05-17,20:31:02.469985,t,16,396069940,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
146170,351901930025949,2025-05-17,20:10:25.747347,t,16,394833167,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146158,351901930025949,2025-05-17,19:58:49.943075,t,16,394137309,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146152,351901930025949,2025-05-17,19:50:14.281113,t,16,393621745,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
146148,351901930025949,2025-05-17,19:45:17.567675,t,16,393325019,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146130,351901930025949,2025-05-17,19:25:59.349332,t,16,392166697,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146114,351901930025949,2025-05-17,19:10:20.704061,t,16,391228020,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146111,351901930025949,2025-05-17,19:05:02.84667,t,16,390910150,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146094,351901930025949,2025-05-17,18:37:23.155013,t,16,389250486,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
146090,351901930025949,2025-05-17,18:28:06.789712,t,16,388694036,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146086,351901930025949,2025-05-17,18:19:11.813259,t,16,388159092,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
146057,351901930025949,2025-05-17,17:43:51.484597,t,16,386038701,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146056,351901930025949,2025-05-17,17:41:16.763253,t,16,385883976,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146048,351901930025949,2025-05-17,17:28:20.472058,t,16,385107575,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146042,351901930025949,2025-05-17,17:14:23.595537,t,16,384270707,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
146021,351901930025949,2025-05-17,16:39:01.359257,t,16,382148373,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−74
146009,351901930025949,2025-05-17,16:26:45.246068,t,16,381412326,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
145995,351901930025949,2025-05-17,16:10:28.226421,t,16,380435198,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
145980,351901930025949,2025-05-17,15:42:47.487078,t,16,378774486,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
145975,351901930025949,2025-05-17,15:37:31.476991,t,16,378458459,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
145967,351901930025949,2025-05-17,15:32:57.079598,t,16,378184056,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145954,351901930025949,2025-05-17,15:17:18.146427,t,16,377245019,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
145948,351901930025949,2025-05-17,15:08:42.197667,t,16,376729128,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
145944,351901930025949,2025-05-17,15:06:46.846275,t,16,376613768,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
145938,351901930025949,2025-05-17,15:00:29.880062,t,16,376236786,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
145935,351901930025949,2025-05-17,14:56:13.398322,t,16,375980298,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−75
145924,351901930025949,2025-05-17,14:39:53.67653,t,16,375000479,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145921,351901930025949,2025-05-17,14:35:16.846109,t,16,374723707,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145907,351901930025949,2025-05-17,14:18:00.221972,t,16,373686986,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145901,351901930025949,2025-05-17,14:11:46.320199,t,16,373313052,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−76
145867,351901930025949,2025-05-17,13:32:04.391428,t,16,370931084,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145863,351901930025949,2025-05-17,13:29:26.951145,t,16,370773627,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145858,351901930025949,2025-05-17,13:20:11.91159,t,16,370218575,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
145851,351901930025949,2025-05-17,13:05:14.944608,t,16,369321569,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145845,351901930025949,2025-05-17,12:57:55.972015,t,16,368882659,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
145821,351901930025949,2025-05-17,12:23:56.687574,t,16,366843239,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−79
145807,351901930025949,2025-05-17,12:09:01.641086,t,16,365948240,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−78
145765,351901930025949,2025-05-17,11:21:37.404939,t,16,363103850,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
145764,351901930025949,2025-05-17,11:17:38.632455,t,16,362865055,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−77
