  _id , _uuid ,timestamp,just_booted, reset_reason,uptime,fw_version,modem_fw_version,rsrp,_timestamp,rpc   ,_ack_timestamp,_ack_status
155420,359404230082423,2025-06-04 03:59:41.738346,t,0.0,12.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
154853,359404230082423,2025-06-03 04:00:58.083634,t,0.0,13.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
154851,359404230082423,2025-06-03 03:46:27.412341,t,0.0,10.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
154345,359404230082423,2025-06-02 04:01:05.823327,t,0.0,20.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−88,,,,
154332,359404230082423,2025-06-02 03:13:04.618374,t,0.0,32.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−89,,,,
153815,359404230082423,2025-06-01 04:01:13.812455,t,0.0,28.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
153327,359404230082423,2025-05-31 04:01:16.773090,t,0.0,31.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
152872,359404230082423,2025-05-30 04:01:01.121846,t,0.0,15.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
152496,359404230082423,2025-05-29 04:01:12.969462,t,0.0,27.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
152226,359404230082423,2025-05-28 08:11:54.612498,t,16.0,231.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−90,,,,
152159,359404230082423,2025-05-28 04:01:03.292176,t,0.0,17.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
151751,359404230082423,2025-05-27 04:01:06.710369,t,0.0,21.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−94,,,,
151542,359404230082423,2025-05-26 13:26:52.388984,t,0.0,33968.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−88,,,,
151377,359404230082423,2025-05-26 04:01:10.811926,t,0.0,25.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
150997,359404230082423,2025-05-25 04:01:13.185282,t,0.0,27.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
150589,359404230082423,2025-05-24 04:01:09.428866,t,0.0,23.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
150070,359404230082423,2025-05-23 04:01:00.708298,t,0.0,15.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−89,,,,
149941,359404230082423,2025-05-22 20:15:59.126717,t,0.0,25.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
149551,359404230082423,2025-05-22 04:00:54.339007,t,0.0,8.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
148976,359404230082423,2025-05-21 04:01:18.224873,t,0.0,32.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−88,,,,
148383,359404230082423,2025-05-20 04:01:05.694601,t,0.0,19.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−90,,,,
147426,359404230082423,2025-05-19 04:01:13.371352,t,0.0,27.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−98,,,,
146454,359404230082423,2025-05-18 04:01:13.529259,t,0.0,27.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
146166,359404230082423,2025-05-17 20:06:12.896488,t,0.0,14.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−85,,,,
146160,359404230082423,2025-05-17 19:59:41.270257,t,0.0,18.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
145524,359404230082423,2025-05-17 04:01:08.490466,t,0.0,22.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
144506,359404230082423,2025-05-16 04:00:55.191932,t,0.0,9.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
143673,359404230082423,2025-05-15 04:01:14.730161,t,0.0,28.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96,,,,
143232,359404230082423,2025-05-14 15:05:07.128845,t,0.0,39862.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86,,,,
142664,359404230082423,2025-05-14 04:01:11.588559,t,0.0,25.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
141503,359404230082423,2025-05-13 07:02:57.179089,t,16.0,2896.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−88,,,,
140449,359404230082423,2025-05-12 04:01:07.024780,t,0.0,20.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
139371,359404230082423,2025-05-11 04:01:08.253898,t,0.0,21.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−94,,,,
138185,359404230082423,2025-05-10 04:00:56.619967,t,0.0,10.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96,,,,
137144,359404230082423,2025-05-09 05:30:13.047312,t,0.0,5366.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86,,,,
137092,359404230082423,2025-05-09 04:01:13.186662,t,0.0,26.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−95,,,,
136849,359404230082423,2025-05-08 19:26:57.915411,t,0.0,29.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
136183,359404230082423,2025-05-08 04:01:13.339147,t,0.0,26.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−95,,,,
135279,359404230082423,2025-05-07 04:01:21.985170,t,0.0,35.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−85,,,,
134374,359404230082423,2025-05-06 04:01:19.776341,t,0.0,33.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
134352,359404230082423,2025-05-06 03:34:37.298842,t,0.0,24.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
133523,359404230082423,2025-05-05 04:00:32.306411,t,0.0,25.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
132641,359404230082423,2025-05-04 04:00:54.012617,t,0.0,7.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−85,,,,
131886,359404230082423,2025-05-03 07:59:49.565428,t,16.0,143.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96,,,,
131218,359404230082423,2025-05-02 08:47:13.775409,t,0.0,17187.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
131022,359404230082423,2025-05-02 04:01:12.089153,t,0.0,25.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
130080,359404230082423,2025-05-01 04:00:55.605315,t,0.0,8.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−97,,,,
129142,359404230082423,2025-04-30 04:01:08.008632,t,0.0,21.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
128169,359404230082423,2025-04-29 04:01:10.892580,t,0.0,24.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−94,,,,
127059,359404230082423,2025-04-28 08:03:02.090920,t,16.0,12.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−87,,,,
126835,359404230082423,2025-04-28 04:01:05.697126,t,0.0,18.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96,,,,
125637,359404230082423,2025-04-27 04:01:04.383857,t,0.0,17.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−95,,,,
125221,359404230082423,2025-04-26 19:34:21.690711,t,0.0,26.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−84,,,,
124376,359404230082423,2025-04-26 04:01:22.148807,t,0.0,35.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92,,,,
123300,359404230082423,2025-04-25 08:45:57.501587,t,2.0,1722.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−83,,,,
121053,359404230082423,2025-04-23 14:38:51.028618,t,0.0,13.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−80,,,,
112127,359404230082423,2025-04-15 07:46:20.406785,t,0.0,76293.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−80,,,,
112120,359404230082423,2025-04-15 07:38:08.403221,t,0.0,75801.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−83,,,,
111558,359404230082423,2025-04-14 17:29:33.608837,t,0.0,24885.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−71,,,,
111474,359404230082423,2025-04-14 16:01:23.901586,t,0.0,19595.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−79,,,,
111200,359404230082423,2025-04-14 10:35:02.006671,t,0.0,13.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−74,,,,
109381,359404230082423,2025-04-12 13:10:45.659614,t,0.0,236.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−66,,,,
108565,359404230082423,2025-04-11 15:19:31.846526,t,0.0,235.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−80,,,,
106524,359404230082423,2025-04-09 13:49:33.492914,t,0.0,32.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−71,,,,
106480,359404230082423,2025-04-09 12:49:28.214397,t,0.0,14.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86,,,,
106258,359404230082423,2025-04-09 07:55:37.129654,t,0.0,38.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−83,,,,
106224,359404230082423,2025-04-09 07:18:03.579591,t,0.0,21.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86,,,,
105777,359404230082423,2025-04-08 17:42:48.487385,t,0.0,33.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91,,,,
105732,359404230082423,2025-04-08 16:55:17.443554,t,0.0,36.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93,,,,
105658,359404230082423,2025-04-08 15:13:23.740051,t,2.0,249.0,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86,,,,
30602,359404230082423,,,,,,,,2025-10-02 11:23:51.268875,unlock,2025-10-02 11:23:51.491225,0.0
30589,359404230082423,,,,,,,,2025-10-02 08:46:19.889911,unlock,2025-10-02 08:46:20.052043,0.0
30585,359404230082423,,,,,,,,2025-10-02 07:20:07.652038,unlock,2025-10-02 07:20:08.654869,0.0
30581,359404230082423,,,,,,,,2025-10-02 07:09:06.479770,unlock,2025-10-02 07:09:06.614059,0.0
30579,359404230082423,,,,,,,,2025-10-02 06:36:54.642711,unlock,2025-10-02 06:36:54.775337,0.0
30520,359404230082423,,,,,,,,2025-10-01 11:18:41.282524,unlock,2025-10-01 11:18:44.124120,0.0
30516,359404230082423,,,,,,,,2025-10-01 10:53:01.077385,unlock,2025-10-01 10:53:01.258695,0.0
30514,359404230082423,,,,,,,,2025-10-01 10:43:16.982183,unlock,2025-10-01 10:43:17.163012,0.0
30512,359404230082423,,,,,,,,2025-10-01 10:20:29.667593,unlock,2025-10-01 10:20:29.810164,0.0
30510,359404230082423,,,,,,,,2025-10-01 10:13:39.662013,unlock,2025-10-01 10:13:39.812210,0.0
30497,359404230082423,,,,,,,,2025-10-01 07:11:44.011206,unlock,2025-10-01 07:11:46.841378,0.0
30495,359404230082423,,,,,,,,2025-10-01 07:08:44.881946,unlock,2025-10-01 07:08:47.644400,0.0
30493,359404230082423,,,,,,,,2025-10-01 07:07:25.886403,unlock,2025-10-01 07:07:28.281225,0.0
30492,359404230082423,,,,,,,,2025-10-01 07:07:06.338205,unlock,2025-10-01 07:07:06.527139,0.0
30490,359404230082423,,,,,,,,2025-10-01 06:56:37.199648,unlock,2025-10-01 06:56:37.326844,0.0
30485,359404230082423,,,,,,,,2025-10-01 05:56:50.590169,unlock,2025-10-01 05:56:50.766510,0.0
30478,359404230082423,,,,,,,,2025-10-01 05:07:54.938149,unlock,2025-10-01 05:07:55.076295,0.0
30477,359404230082423,,,,,,,,2025-10-01 05:06:36.150539,unlock,,
30474,359404230082423,,,,,,,,2025-10-01 05:00:53.153801,unlock,,
30471,359404230082423,,,,,,,,2025-10-01 04:44:08.271659,unlock,,
30470,359404230082423,,,,,,,,2025-10-01 04:42:21.404681,unlock,,
30469,359404230082423,,,,,,,,2025-10-01 04:38:06.174898,unlock,,
30468,359404230082423,,,,,,,,2025-10-01 04:37:58.435582,unlock,,
30467,359404230082423,,,,,,,,2025-10-01 04:37:48.561104,unlock,,
30373,359404230082423,,,,,,,,2025-09-30 10:59:30.796277,unlock,2025-09-30 10:59:32.230762,0.0
30367,359404230082423,,,,,,,,2025-09-30 10:26:43.934322,unlock,2025-09-30 10:26:46.146682,0.0
30363,359404230082423,,,,,,,,2025-09-30 09:53:36.222172,unlock,2025-09-30 09:53:36.395317,0.0
30353,359404230082423,,,,,,,,2025-09-30 08:32:48.751253,unlock,2025-09-30 08:32:48.959230,0.0
30342,359404230082423,,,,,,,,2025-09-30 07:20:41.829774,unlock,2025-09-30 07:20:44.465278,0.0
30340,359404230082423,,,,,,,,2025-09-30 07:07:59.389846,unlock,2025-09-30 07:08:01.586473,0.0
30338,359404230082423,,,,,,,,2025-09-30 07:06:03.696305,unlock,2025-09-30 07:06:06.395854,0.0
30332,359404230082423,,,,,,,,2025-09-30 06:46:02.911051,unlock,2025-09-30 06:46:05.750961,0.0
30331,359404230082423,,,,,,,,2025-09-30 06:45:49.823133,unlock,2025-09-30 06:45:49.994123,0.0
30274,359404230082423,,,,,,,,2025-09-29 12:28:31.901937,unlock,2025-09-29 12:28:34.870759,0.0
30272,359404230082423,,,,,,,,2025-09-29 12:07:30.517839,unlock,2025-09-29 12:07:30.717172,0.0
30268,359404230082423,,,,,,,,2025-09-29 10:53:41.996010,unlock,2025-09-29 10:53:42.158338,0.0
30267,359404230082423,,,,,,,,2025-09-29 10:53:34.780267,unlock,2025-09-29 10:53:36.311637,0.0
30265,359404230082423,,,,,,,,2025-09-29 10:21:07.931338,unlock,2025-09-29 10:21:08.155727,0.0
30247,359404230082423,,,,,,,,2025-09-29 07:48:57.424881,unlock,2025-09-29 07:48:59.194676,0.0
30235,359404230082423,,,,,,,,2025-09-29 07:14:29.768272,unlock,2025-09-29 07:14:29.997603,0.0
30233,359404230082423,,,,,,,,2025-09-29 07:12:24.250002,unlock,2025-09-29 07:12:24.476295,0.0
30223,359404230082423,,,,,,,,2025-09-29 06:16:00.244598,unlock,2025-09-29 06:16:00.396437,0.0
30213,359404230082423,,,,,,,,2025-09-29 05:04:30.272658,unlock,2025-09-29 05:04:30.548366,0.0
30180,359404230082423,,,,,,,,2025-09-28 15:53:37.803146,unlock,2025-09-28 15:53:37.999141,0.0
30001,359404230082423,,,,,,,,2025-09-26 21:36:58.841594,unlock,,
29956,359404230082423,,,,,,,,2025-09-26 12:22:32.314791,unlock,2025-09-26 12:22:32.556895,0.0
29954,359404230082423,,,,,,,,2025-09-26 11:37:38.301048,unlock,2025-09-26 11:37:40.959545,0.0
29951,359404230082423,,,,,,,,2025-09-26 11:07:09.894398,unlock,2025-09-26 11:07:10.078897,0.0
29935,359404230082423,,,,,,,,2025-09-26 09:46:57.224947,unlock,2025-09-26 09:46:57.439248,0.0
29932,359404230082423,,,,,,,,2025-09-26 09:23:02.015855,unlock,2025-09-26 09:23:03.989680,0.0
29911,359404230082423,,,,,,,,2025-09-26 07:07:55.357223,unlock,2025-09-26 07:07:56.633378,0.0
29821,359404230082423,,,,,,,,2025-09-25 12:20:27.333256,unlock,2025-09-25 12:20:28.473430,0.0
29812,359404230082423,,,,,,,,2025-09-25 12:01:44.505130,unlock,2025-09-25 12:01:44.725282,0.0
29806,359404230082423,,,,,,,,2025-09-25 11:29:50.272458,unlock,2025-09-25 11:29:50.504529,0.0
29801,359404230082423,,,,,,,,2025-09-25 11:20:44.903505,unlock,2025-09-25 11:20:47.039068,0.0
29797,359404230082423,,,,,,,,2025-09-25 10:57:40.135372,unlock,2025-09-25 10:57:40.318432,0.0
29796,359404230082423,,,,,,,,2025-09-25 10:57:39.631588,unlock,2025-09-25 10:57:39.837562,0.0
29786,359404230082423,,,,,,,,2025-09-25 09:51:11.978586,unlock,2025-09-25 09:51:13.756809,0.0
29723,359404230082423,,,,,,,,2025-09-24 14:41:40.070913,unlock,2025-09-24 14:41:40.258984,0.0
29711,359404230082423,,,,,,,,2025-09-24 13:18:18.149860,unlock,2025-09-24 13:18:18.318177,0.0
29704,359404230082423,,,,,,,,2025-09-24 11:41:09.846511,unlock,2025-09-24 11:41:10.714280,0.0
29702,359404230082423,,,,,,,,2025-09-24 11:37:32.326143,unlock,2025-09-24 11:37:33.110175,0.0
29686,359404230082423,,,,,,,,2025-09-24 08:23:10.336892,unlock,2025-09-24 08:23:12.310019,0.0
29677,359404230082423,,,,,,,,2025-09-24 07:10:30.698773,unlock,2025-09-24 07:10:32.637132,0.0
29675,359404230082423,,,,,,,,2025-09-24 06:45:11.127114,unlock,2025-09-24 06:45:12.556361,0.0
29622,359404230082423,,,,,,,,2025-09-23 13:21:15.064969,unlock,2025-09-23 13:21:15.275251,0.0
29613,359404230082423,,,,,,,,2025-09-23 11:12:15.829146,unlock,2025-09-23 11:12:15.996359,0.0
29607,359404230082423,,,,,,,,2025-09-23 10:01:14.721547,unlock,2025-09-23 10:01:15.515802,0.0
29606,359404230082423,,,,,,,,2025-09-23 10:01:14.247041,unlock,2025-09-23 10:01:15.351444,0.0
29603,359404230082423,,,,,,,,2025-09-23 09:08:40.821005,unlock,2025-09-23 09:08:43.833280,0.0
29596,359404230082423,,,,,,,,2025-09-23 07:05:54.643194,unlock,2025-09-23 07:05:54.800868,0.0
29535,359404230082423,,,,,,,,2025-09-22 11:29:26.579185,unlock,,
29523,359404230082423,,,,,,,,2025-09-22 10:45:10.479472,unlock,2025-09-22 10:45:10.695036,0.0
29521,359404230082423,,,,,,,,2025-09-22 10:16:22.190097,unlock,2025-09-22 10:16:22.696416,0.0
29515,359404230082423,,,,,,,,2025-09-22 08:44:32.841465,unlock,2025-09-22 08:44:33.095729,0.0
29514,359404230082423,,,,,,,,2025-09-22 08:44:32.190267,unlock,2025-09-22 08:44:32.935891,0.0
29509,359404230082423,,,,,,,,2025-09-22 07:11:12.008156,unlock,2025-09-22 07:11:12.459143,0.0
29505,359404230082423,,,,,,,,2025-09-22 07:02:28.162559,unlock,2025-09-22 07:02:28.775973,0.0
29498,359404230082423,,,,,,,,2025-09-22 06:24:00.689651,unlock,2025-09-22 06:24:00.859474,0.0
29437,359404230082423,,,,,,,,2025-09-21 15:03:58.304507,unlock,2025-09-21 15:04:16.142584,0.0
29436,359404230082423,,,,,,,,2025-09-21 15:03:51.467452,unlock,,
29243,359404230082423,,,,,,,,2025-09-19 12:23:10.820209,unlock,2025-09-19 12:23:11.654829,0.0
29239,359404230082423,,,,,,,,2025-09-19 12:08:57.430612,unlock,2025-09-19 12:08:57.893994,0.0
29233,359404230082423,,,,,,,,2025-09-19 11:36:18.250547,unlock,2025-09-19 11:36:18.852730,0.0
29141,359404230082423,,,,,,,,2025-09-18 12:26:45.145846,unlock,2025-09-18 12:26:46.077251,0.0
29116,359404230082423,,,,,,,,2025-09-18 09:11:12.514032,unlock,2025-09-18 09:11:13.601845,0.0
29112,359404230082423,,,,,,,,2025-09-18 08:26:07.093995,unlock,2025-09-18 08:26:07.679916,0.0
29110,359404230082423,,,,,,,,2025-09-18 08:06:51.445753,unlock,2025-09-18 08:06:52.480871,0.0
29106,359404230082423,,,,,,,,2025-09-18 07:14:30.838449,unlock,2025-09-18 07:14:31.363290,0.0
29101,359404230082423,,,,,,,,2025-09-18 06:33:26.306415,unlock,2025-09-18 06:33:27.361765,0.0
29100,359404230082423,,,,,,,,2025-09-18 06:33:16.471347,unlock,2025-09-18 06:33:16.977258,0.0
29099,359404230082423,,,,,,,,2025-09-18 06:33:11.715757,unlock,2025-09-18 06:33:12.639429,0.0
29098,359404230082423,,,,,,,,2025-09-18 06:33:04.594698,unlock,2025-09-18 06:33:05.601509,0.0
29097,359404230082423,,,,,,,,2025-09-18 06:31:39.188942,unlock,2025-09-18 06:31:39.523579,0.0
29090,359404230082423,,,,,,,,2025-09-18 05:49:24.960388,unlock,2025-09-18 05:49:25.433821,0.0
29030,359404230082423,,,,,,,,2025-09-17 13:03:14.774631,unlock,2025-09-17 13:03:15.049977,0.0
29028,359404230082423,,,,,,,,2025-09-17 10:21:27.723389,unlock,2025-09-17 10:21:28.001891,0.0
29027,359404230082423,,,,,,,,2025-09-17 10:21:26.745835,unlock,2025-09-17 10:21:27.040698,0.0
29011,359404230082423,,,,,,,,2025-09-17 08:00:24.390348,unlock,2025-09-17 08:00:25.359509,0.0
29004,359404230082423,,,,,,,,2025-09-17 07:14:52.248784,unlock,2025-09-17 07:14:53.115288,0.0
28952,359404230082423,,,,,,,,2025-09-16 13:09:42.114760,unlock,2025-09-16 13:09:42.794231,0.0
28945,359404230082423,,,,,,,,2025-09-16 10:48:38.574777,unlock,2025-09-16 10:48:39.354778,0.0
28941,359404230082423,,,,,,,,2025-09-16 10:09:57.445322,unlock,2025-09-16 10:09:58.238500,0.0
28932,359404230082423,,,,,,,,2025-09-16 07:06:43.116645,unlock,2025-09-16 07:06:44.159366,0.0
28928,359404230082423,,,,,,,,2025-09-16 06:35:06.091162,unlock,2025-09-16 06:35:06.245428,0.0
28848,359404230082423,,,,,,,,2025-09-15 10:20:56.921896,unlock,2025-09-15 10:20:57.928277,0.0
28844,359404230082423,,,,,,,,2025-09-15 07:29:37.009598,unlock,2025-09-15 07:29:37.595973,0.0
28842,359404230082423,,,,,,,,2025-09-15 07:21:29.851090,unlock,2025-09-15 07:21:30.720496,0.0
28836,359404230082423,,,,,,,,2025-09-15 07:03:04.659958,unlock,2025-09-15 07:03:05.279033,0.0
28834,359404230082423,,,,,,,,2025-09-15 06:21:24.983728,unlock,2025-09-15 06:21:26.096017,0.0
28611,359404230082423,,,,,,,,2025-09-12 11:17:28.416810,unlock,2025-09-12 11:17:29.249880,0.0
28595,359404230082423,,,,,,,,2025-09-12 07:08:29.440025,unlock,2025-09-12 07:08:30.370936,0.0
28594,359404230082423,,,,,,,,2025-09-12 06:43:32.798711,unlock,2025-09-12 06:43:33.573244,0.0
28523,359404230082423,,,,,,,,2025-09-11 10:45:34.506991,unlock,2025-09-11 10:45:35.116565,0.0
28497,359404230082423,,,,,,,,2025-09-11 06:54:32.429990,unlock,2025-09-11 06:54:33.279700,0.0
28495,359404230082423,,,,,,,,2025-09-11 06:40:27.377395,unlock,,
28379,359404230082423,,,,,,,,2025-09-10 13:51:12.474655,unlock,2025-09-10 13:51:12.939776,0.0
28375,359404230082423,,,,,,,,2025-09-10 13:39:11.175496,unlock,2025-09-10 13:39:11.650436,0.0
28337,359404230082423,,,,,,,,2025-09-10 07:41:12.317971,unlock,2025-09-10 07:41:14.547946,0.0
28265,359404230082423,,,,,,,,2025-09-09 11:37:23.792461,unlock,2025-09-09 11:37:24.086014,0.0
28263,359404230082423,,,,,,,,2025-09-09 11:09:53.888156,unlock,2025-09-09 11:09:54.879099,0.0
28256,359404230082423,,,,,,,,2025-09-09 07:09:33.399995,unlock,2025-09-09 07:09:34.474812,0.0
28253,359404230082423,,,,,,,,2025-09-09 06:31:31.303224,unlock,2025-09-09 06:31:32.161680,0.0
28186,359404230082423,,,,,,,,2025-09-08 11:50:11.973589,unlock,2025-09-08 11:50:12.791330,0.0
28184,359404230082423,,,,,,,,2025-09-08 11:42:41.323193,unlock,2025-09-08 11:42:41.675113,0.0
28183,359404230082423,,,,,,,,2025-09-08 11:41:37.755087,unlock,2025-09-08 11:41:38.233053,0.0
28152,359404230082423,,,,,,,,2025-09-08 07:07:15.851861,unlock,2025-09-08 07:07:16.796960,0.0
28149,359404230082423,,,,,,,,2025-09-08 06:55:02.899027,unlock,2025-09-08 06:55:03.997468,0.0
28147,359404230082423,,,,,,,,2025-09-08 06:42:10.678148,unlock,2025-09-08 06:42:11.512816,0.0
28141,359404230082423,,,,,,,,2025-09-08 06:32:32.370393,unlock,,
28138,359404230082423,,,,,,,,2025-09-08 06:30:16.653761,unlock,,
27937,359404230082423,,,,,,,,2025-09-07 10:12:38.268328,unlock,2025-09-07 10:13:22.559754,0.0
27931,359404230082423,,,,,,,,2025-09-07 10:10:08.762962,unlock,,
27805,359404230082423,,,,,,,,2025-09-05 15:22:08.360617,unlock,2025-09-05 15:22:08.956799,0.0
27788,359404230082423,,,,,,,,2025-09-05 11:58:03.623278,unlock,2025-09-05 11:58:04.472591,0.0
27785,359404230082423,,,,,,,,2025-09-05 11:18:55.005836,unlock,2025-09-05 11:18:55.673830,0.0
27766,359404230082423,,,,,,,,2025-09-05 07:33:28.400909,unlock,2025-09-05 07:33:29.273077,0.0
27765,359404230082423,,,,,,,,2025-09-05 07:33:16.315735,unlock,2025-09-05 07:33:17.116039,0.0
27763,359404230082423,,,,,,,,2025-09-05 07:31:46.703669,unlock,2025-09-05 07:31:47.512857,0.0
27668,359404230082423,,,,,,,,2025-09-04 10:01:05.562220,unlock,2025-09-04 10:01:06.209463,0.0
27661,359404230082423,,,,,,,,2025-09-04 09:48:05.708465,unlock,2025-09-04 09:48:06.053778,0.0
27638,359404230082423,,,,,,,,2025-09-04 07:28:27.241674,unlock,2025-09-04 07:28:27.808362,0.0
27636,359404230082423,,,,,,,,2025-09-04 07:10:54.260852,unlock,2025-09-04 07:10:55.008885,0.0
27627,359404230082423,,,,,,,,2025-09-04 06:17:31.747374,unlock,2025-09-04 06:17:32.534940,0.0
27568,359404230082423,,,,,,,,2025-09-03 11:42:10.354305,unlock,2025-09-03 11:42:10.878875,0.0
27550,359404230082423,,,,,,,,2025-09-03 09:15:21.604471,unlock,2025-09-03 09:15:22.561225,0.0
27532,359404230082423,,,,,,,,2025-09-03 07:06:00.145961,unlock,2025-09-03 07:06:00.480889,0.0
27528,359404230082423,,,,,,,,2025-09-03 06:18:03.816414,unlock,2025-09-03 06:18:04.478603,0.0
27522,359404230082423,,,,,,,,2025-09-03 05:13:39.837554,unlock,2025-09-03 05:13:40.324980,0.0
27521,359404230082423,,,,,,,,2025-09-03 05:13:39.326523,unlock,2025-09-03 05:13:40.161491,0.0
27480,359404230082423,,,,,,,,2025-09-02 15:33:56.964443,unlock,2025-09-02 15:33:57.413770,0.0
27471,359404230082423,,,,,,,,2025-09-02 11:51:15.135007,unlock,2025-09-02 11:51:15.581375,0.0
27449,359404230082423,,,,,,,,2025-09-02 06:29:08.871335,unlock,2025-09-02 06:29:09.411079,0.0
27444,359404230082423,,,,,,,,2025-09-02 04:59:51.623170,unlock,2025-09-02 04:59:52.624053,0.0
