  _id , _uuid ,date,time,just_booted, reset_reason,uptime,fw_version,modem_fw_version,rsrp
148383,359404230082423,2025-05-20,04:01:05.694601,t,0,19,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−90
147426,359404230082423,2025-05-19,04:01:13.371352,t,0,27,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−98
146454,359404230082423,2025-05-18,04:01:13.529259,t,0,27,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92
146166,359404230082423,2025-05-17,20:06:12.896488,t,0,14,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−85
146160,359404230082423,2025-05-17,19:59:41.270257,t,0,18,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
145524,359404230082423,2025-05-17,04:01:08.490466,t,0,22,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
144506,359404230082423,2025-05-16,04:00:55.191932,t,0,9,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
143673,359404230082423,2025-05-15,04:01:14.730161,t,0,28,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96
143232,359404230082423,2025-05-14,15:05:07.128845,t,0,39862,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86
142664,359404230082423,2025-05-14,04:01:11.588559,t,0,25,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
141503,359404230082423,2025-05-13,07:02:57.179089,t,16,2896,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−88
140449,359404230082423,2025-05-12,04:01:07.02478,t,0,20,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
139371,359404230082423,2025-05-11,04:01:08.253898,t,0,21,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−94
138185,359404230082423,2025-05-10,04:00:56.619967,t,0,10,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96
137144,359404230082423,2025-05-09,05:30:13.047312,t,0,5366,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86
137092,359404230082423,2025-05-09,04:01:13.186662,t,0,26,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−95
136849,359404230082423,2025-05-08,19:26:57.915411,t,0,29,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91
136183,359404230082423,2025-05-08,04:01:13.339147,t,0,26,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−95
135279,359404230082423,2025-05-07,04:01:21.98517,t,0,35,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−85
134374,359404230082423,2025-05-06,04:01:19.776341,t,0,33,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91
134352,359404230082423,2025-05-06,03:34:37.298842,t,0,24,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92
133523,359404230082423,2025-05-05,04:00:32.306411,t,0,25,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92
132641,359404230082423,2025-05-04,04:00:54.012617,t,0,7,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−85
131886,359404230082423,2025-05-03,07:59:49.565428,t,16,143,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96
131218,359404230082423,2025-05-02,08:47:13.775409,t,0,17187,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91
131022,359404230082423,2025-05-02,04:01:12.089153,t,0,25,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
130080,359404230082423,2025-05-01,04:00:55.605315,t,0,8,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−97
129142,359404230082423,2025-04-30,04:01:08.008632,t,0,21,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
128169,359404230082423,2025-04-29,04:01:10.89258,t,0,24,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−94
127059,359404230082423,2025-04-28,08:03:02.09092,t,16,12,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−87
126835,359404230082423,2025-04-28,04:01:05.697126,t,0,18,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−96
125637,359404230082423,2025-04-27,04:01:04.383857,t,0,17,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−95
125221,359404230082423,2025-04-26,19:34:21.690711,t,0,26,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−84
124376,359404230082423,2025-04-26,04:01:22.148807,t,0,35,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−92
123300,359404230082423,2025-04-25,08:45:57.501587,t,2,1722,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−83
121053,359404230082423,2025-04-23,14:38:51.028618,t,0,13,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−80
112127,359404230082423,2025-04-15,07:46:20.406785,t,0,76293,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−80
112120,359404230082423,2025-04-15,07:38:08.403221,t,0,75801,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−83
111558,359404230082423,2025-04-14,17:29:33.608837,t,0,24885,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−71
111474,359404230082423,2025-04-14,16:01:23.901586,t,0,19595,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−79
111200,359404230082423,2025-04-14,10:35:02.006671,t,0,13,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−74
109381,359404230082423,2025-04-12,13:10:45.659614,t,0,236,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−66
108565,359404230082423,2025-04-11,15:19:31.846526,t,0,235,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−80
106524,359404230082423,2025-04-09,13:49:33.492914,t,0,32,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−71
106480,359404230082423,2025-04-09,12:49:28.214397,t,0,14,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86
106258,359404230082423,2025-04-09,07:55:37.129654,t,0,38,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−83
106224,359404230082423,2025-04-09,07:18:03.579591,t,0,21,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86
105777,359404230082423,2025-04-08,17:42:48.487385,t,0,33,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−91
105732,359404230082423,2025-04-08,16:55:17.443554,t,0,36,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−93
105658,359404230082423,2025-04-08,15:13:23.740051,t,2,249,v0.0.3-45-g6b77131c-dirty,mfw_nrf91x1_2.0.1,−86
